"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_753","","hypothetical protein","56","17","50","208","52.83018867924528","92.44444444444444","13.703529411764706","2.27863767124347e-19","1.181359700656177e-14","9.52709436013046e-17","10","8","2","0.10937500000000003","0.10937500000000003"
"group_7817","","hypothetical protein","54","15","52","210","50.943396226415096","93.33333333333333","14.538461538461538","2.8783350270003176e-19","1.4922727947483146e-14","1.1938182357986518e-16","19","15","7","0.019210815429687503","0.3592834472656249"
"group_51866","sucA_2","subunit of E1(0) component of 2-oxoglutarate dehydrogenase","2","103","104","122","1.8867924528301887","54.22222222222223","0.022778192681105303","3.587706866945866e-19","1.8600466251680842e-14","1.4762274802921303e-16","3","1","2","1.0","1.0"
"yadN","","putative fimbrial-like adhesin protein","4","112","102","113","3.7735849056603774","50.22222222222222","0.03956582633053221","4.3037764915936556e-19","2.2312929220667308e-14","1.7431975953646334e-16","3","3","2","0.25","1.0"
"group_18220","panB","3-methyl-2-oxobutanoate hydroxymethyltransferase monomer","4","112","102","113","3.7735849056603774","50.22222222222222","0.03956582633053221","4.3037764915936556e-19","2.2312929220667308e-14","1.7431975953646334e-16","3","3","2","0.25","1.0"
"lacZ","","beta-galactosidase monomer","103","118","3","107","97.16981132075472","47.55555555555556","31.13276836158192","4.750143971313086e-19","2.462712141927269e-14","1.8943939553286685e-16","9","7","3","0.17968750000000003","0.5078125"
"sucA","","subunit of E1(0) component of 2-oxoglutarate dehydrogenase","103","118","3","107","97.16981132075472","47.55555555555556","31.13276836158192","4.750143971313086e-19","2.462712141927269e-14","1.8943939553286685e-16","5","3","2","1.0","1.0"
"insA-1","","IS1 protein InsA","2","102","104","123","1.8867924528301887","54.666666666666664","0.02319004524886878","4.833947239658885e-19","2.506159946401149e-14","1.9130991957260678e-16","5","2","3","1.0","1.0"
"betT_2","","choline:H+ symporter","92","81","14","144","86.79245283018868","64.0","11.682539682539682","5.009427247575052e-19","2.5971375565052856e-14","1.9675284518979436e-16","20","14","10","0.11531829833984371","1.0"
"aroC","","chorismate synthase","101","110","5","115","95.28301886792453","51.11111111111111","21.118181818181817","5.127656148145574e-19","2.658433330006073e-14","1.9848391675681301e-16","7","5","5","0.4531249999999996","0.4531249999999996"
"group_13946","","hypothetical protein","0","91","106","134","0.0","59.55555555555555","0.0","5.168353507989152e-19","2.6795328762169757e-14","1.9848391675681301e-16","5","0","5","0.0625","0.0625"
"group_14189","","hypothetical protein","0","91","106","134","0.0","59.55555555555555","0.0","5.168353507989152e-19","2.6795328762169757e-14","1.9848391675681301e-16","5","0","5","0.0625","0.0625"
"group_11587","yadL","hypothetical protein","4","111","102","114","3.7735849056603774","50.66666666666667","0.040275569687334395","5.3225321097287005e-19","2.7594667722888447e-14","1.985227893732982e-16","4","3","2","0.625","1.0"
"yadV","","putative pilin chaperone similar to PapD","4","111","102","114","3.7735849056603774","50.66666666666667","0.040275569687334395","5.3225321097287005e-19","2.7594667722888447e-14","1.985227893732982e-16","3","3","1","0.25","1.0"
"ycf3","","Photosystem I assembly protein Ycf3","4","111","102","114","3.7735849056603774","50.66666666666667","0.040275569687334395","5.3225321097287005e-19","2.7594667722888447e-14","1.985227893732982e-16","3","3","1","0.25","1.0"
"group_10317","htrE","putative outer membrane usher protein","4","111","102","114","3.7735849056603774","50.66666666666667","0.040275569687334395","5.3225321097287005e-19","2.7594667722888447e-14","1.985227893732982e-16","3","3","1","0.25","1.0"
"group_18227","","hypothetical protein","57","19","49","206","53.77358490566038","91.55555555555556","12.612244897959183","6.294588724717272e-19","3.26342952432967e-14","2.3310210888069073e-16","23","17","8","0.03468966484069824","0.21003961563110343"
"traA","","Pilin","89","74","17","151","83.9622641509434","67.11111111111111","10.682829888712241","6.434786116831166e-19","3.336114862271118e-14","2.357506547141603e-16","27","23","11","0.00031074881553649897","0.44206833839416504"
"group_25657","ybaM","small protein involved in the cell envelope stress response","83","60","23","165","78.30188679245283","73.33333333333333","9.923913043478262","6.457053326147317e-19","3.3476592969410764e-14","2.357506547141603e-16","8","7","2","0.0703125","0.2890624999999999"
"ykfG","","CP4-6 prophage; predicted DNA repair protein","67","32","39","193","63.20754716981132","85.77777777777777","10.361378205128204","6.906051391521803e-19","3.580442343934479e-14","2.503805834919216e-16","11","8","4","0.22656250000000003","0.548828125"
"group_5379","","hypothetical protein","48","10","58","215","45.28301886792453","95.55555555555556","17.79310344827586","1.0476677842054346e-18","5.431633627213076e-14","3.771967796675747e-16","19","14","6","0.06356811523437494","0.16706848144531244"
"sucB","","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex","102","115","4","110","96.22641509433963","48.888888888888886","24.391304347826086","1.1570674292008867e-18","5.998816086691997e-14","4.0904610637434624e-16","6","3","3","1.0","1.0"
"ptsG_1","","glucose PTS permease - PtsG subunit","4","110","102","115","3.7735849056603774","51.11111111111111","0.040998217468805706","1.1570674292008867e-18","5.998816086691997e-14","4.0904610637434624e-16","7","3","4","0.9999999999999998","0.9999999999999998"
"group_1590","","hypothetical protein","49","11","57","214","46.22641509433962","95.11111111111111","16.72408293460925","1.159798970720974e-18","6.01297776370289e-14","4.0904610637434624e-16","10","9","2","0.021484374999999997","0.10937500000000003"
"group_14191","","hypothetical protein","0","89","106","136","0.0","60.44444444444444","0.0","1.221187142569122e-18","6.331244740649613e-14","4.255170326963221e-16","5","0","5","0.0625","0.0625"
"group_15099","","hypothetical protein","50","12","56","213","47.16981132075472","94.66666666666667","15.848214285714286","1.2229151870335034e-18","6.340203787175199e-14","4.255170326963221e-16","11","8","5","0.22656250000000003","0.9999999999999997"
"group_5144","dsdC","DsdC DNA-binding transcriptional dual regulator","51","13","55","212","48.113207547169814","94.22222222222221","15.121678321678322","1.2343972741956926e-18","6.399732668067568e-14","4.266488445378379e-16","10","7","4","0.3437499999999999","0.7539062500000002"
"ldrC","","small toxic polypeptide LdrC","87","70","19","155","82.0754716981132","68.88888888888889","10.139097744360901","1.5155817897970569e-18","7.857533789202842e-14","5.203664761061484e-16","15","11","8","0.11846923828124997","0.9999999999999997"
"group_25821","","hypothetical protein","90","78","16","147","84.90566037735849","65.33333333333333","10.600961538461538","1.9294944786295925e-18","1.0003464124455122e-13","6.581226397667844e-16","19","13","11","0.16706848144531244","0.6476058959960938"
"group_12850","ushA_1","5'-nucleotidase / UDP-sugar hydrolase","5","113","101","112","4.716981132075472","49.77777777777778","0.049066853588013666","2.502817218939275e-18","1.297585587159067e-13","8.371519917155272e-16","5","4","3","0.375","1.0"
"group_16791","ushA_2","5'-nucleotidase / UDP-sugar hydrolase","5","113","101","112","4.716981132075472","49.77777777777778","0.049066853588013666","2.502817218939275e-18","1.297585587159067e-13","8.371519917155272e-16","5","4","3","0.375","1.0"
"ycbU","","fimbrial protein","5","113","101","112","4.716981132075472","49.77777777777778","0.049066853588013666","2.502817218939275e-18","1.297585587159067e-13","8.371519917155272e-16","5","3","3","1.0","1.0"
"group_8059","","hypothetical protein","79","54","27","171","74.52830188679245","76.0","9.265432098765432","2.5500367278053107e-18","1.3220665415306634e-13","8.427766154965613e-16","20","11","12","0.5034446716308595","0.8238029479980463"
"group_5978","","hypothetical protein","71","40","35","185","66.98113207547169","82.22222222222221","9.382142857142858","2.5521444427227332e-18","1.3231592863296012e-13","8.427766154965613e-16","19","15","8","0.019210815429687503","0.6476058959960938"
"ynbA","","YnbA","2","99","104","126","1.8867924528301887","56.00000000000001","0.024475524475524476","2.8483761549759746e-18","1.476740617547294e-13","9.346459604729709e-16","4","2","2","1.0","1.0"
"yhdH_1","","hypothetical protein","70","38","36","187","66.0377358490566","83.11111111111111","9.568713450292398","2.931592412879782e-18","1.519884086457523e-13","9.49927554035952e-16","19","15","7","0.019210815429687503","0.3592834472656249"
"group_19744","","hypothetical protein","70","38","36","187","66.0377358490566","83.11111111111111","9.568713450292398","2.931592412879782e-18","1.519884086457523e-13","9.49927554035952e-16","9","7","3","0.17968750000000003","0.5078125"
"group_8253","","hypothetical protein","1","94","105","131","0.9433962264150944","58.22222222222222","0.013272543059777103","3.2071877988982542e-18","1.6627665143388e-13","1.015410886823726e-15","3","1","2","1.0","1.0"
"yjgM","","putative acetyltransferase","101","113","5","112","95.28301886792453","49.77777777777778","20.0212389380531","3.2120240223568536e-18","1.6652738543909107e-13","1.015410886823726e-15","8","5","3","0.7265625000000002","0.7265625000000002"
"group_14700","yadK","putative fimbrial-like adhesin protein","5","112","101","113","4.716981132075472","50.22222222222222","0.049946958981612444","3.2120240223568536e-18","1.6652738543909107e-13","1.015410886823726e-15","4","4","2","0.125","1.0"
"group_22002","yjgM","putative acetyltransferase","5","112","101","113","4.716981132075472","50.22222222222222","0.049946958981612444","3.2120240223568536e-18","1.6652738543909107e-13","1.015410886823726e-15","8","3","5","0.7265625000000002","0.7265625000000002"
"mscK","","potassium dependent mechanosensitive channel MscK","22","160","84","65","20.754716981132077","28.888888888888886","0.10639880952380952","3.871368186092344e-18","2.0071108360795758e-13","1.2164308097451975e-15","8","3","7","0.0703125","0.7265625000000002"
"flu_1","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","52","15","54","210","49.056603773584904","93.33333333333333","13.481481481481481","4.282918231310735e-18","2.2204789570230505e-13","1.3376379259175002e-15","17","13","7","0.049041748046874986","0.629058837890625"
"aacA4","","Aminoglycoside N(6')-acetyltransferase type 1","49","12","57","213","46.22641509433962","94.66666666666667","15.258771929824562","4.68312193196336e-18","2.427964565626404e-13","1.4538709973810803e-15","18","12","6","0.23788452148437486","0.23788452148437486"
"yrhB","","putative protein with chaperone-like activity","16","146","90","79","15.09433962264151","35.11111111111111","0.09619482496194826","5.388188528989153e-18","2.7935063428544263e-13","1.662801394556206e-15","11","3","8","0.22656250000000003","0.22656250000000003"
"group_10714","","hypothetical protein","25","166","81","59","23.58490566037736","26.222222222222225","0.10969805146511974","5.5595389529601454e-18","2.8823429701621876e-13","1.7055283847113536e-15","22","12","15","0.13380050659179688","0.831811904907225"
"tsx_1","","nucleoside channel; receptor of phage T6 and colicin K","6","115","100","110","5.660377358490567","48.888888888888886","0.057391304347826085","5.66504689544267e-18","2.937043562942252e-13","1.7276726840836777e-15","4","4","3","0.125","0.625"
"bglF","","beta-glucoside PTS permease BglF - cryptic","8","122","98","103","7.547169811320755","45.77777777777778","0.06891937102709936","6.2849097662870285e-18","3.25841146833151e-13","1.905503782650006e-15","12","3","9","0.14599609375000003","0.14599609375000003"
"sdhB","","succinate dehydrogenase iron-sulfur protein","103","122","3","103","97.16981132075472","45.77777777777778","28.98633879781421","6.812303335094677e-18","3.5318386640798353e-13","2.0533945721394393e-15","4","2","2","1.0","1.0"
"yadC","","putative fimbrial-like adhesin protein","4","107","102","118","3.7735849056603774","52.44444444444445","0.04324720542422576","7.242100745194085e-18","3.7546671313458736e-13","2.17032782158721e-15","4","3","2","0.625","1.0"
"group_2470","lacY","lactose / melibiose:H+ symporter LacY","1","92","105","133","0.9433962264150944","59.111111111111114","0.013768115942028985","8.165312227106027e-18","4.2333061241431196e-13","2.432934554105241e-15","4","1","3","0.625","0.625"
"group_15022","","hypothetical protein","69","38","37","187","65.09433962264151","83.11111111111111","9.177098150782362","8.926389498112416e-18","4.627886635296382e-13","2.64450664874079e-15","10","8","3","0.10937500000000003","0.3437499999999999"
"group_3524","","hypothetical protein","78","54","28","171","73.58490566037736","76.0","8.821428571428571","9.087510685363108e-18","4.711419914826504e-13","2.6769431334241497e-15","21","12","13","0.38331031799316395","0.6636238098144525"
"group_10715","","hypothetical protein","82","62","24","163","77.35849056603774","72.44444444444444","8.98252688172043","9.156347085920978e-18","4.74710814669573e-13","2.6819820037828983e-15","23","16","12","0.09313964843749999","0.9999999999999998"
"ybaM","","small protein involved in the cell envelope stress response","23","161","83","64","21.69811320754717","28.444444444444443","0.11015490533562823","9.889550275575214e-18","5.12723734037197e-13","2.880470415939309e-15","9","4","7","0.17968750000000003","1.0"
"yeeP_3","","CP4-44 prophage; predicted GTP-binding protein","62","28","44","197","58.490566037735846","87.55555555555556","9.91396103896104","1.0259911342445517e-17","5.319251035490878e-13","2.9716486231792616e-15","21","15","8","0.07835388183593749","0.38331031799316395"
"group_2423","lacA_2","galactoside O-acetyltransferase monomer","44","8","62","217","41.509433962264154","96.44444444444444","19.25","1.0710090672233262e-17","5.552646509019335e-13","3.0848036161218526e-15","16","11","5","0.21011352539062492","0.21011352539062492"
