"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_637","","hypothetical protein","52","16","40","184","56.52173913043478","92.0","14.95","9.25887737920708e-19","4.597773328966652e-14","3.5367487145897324e-16","12","8","6","0.3876953125000001","1.0"
"gltA","","citrate synthase monomer","23","158","69","42","25.0","21.0","0.08860759493670886","1.2428597870869723e-18","6.171793130716487e-14","4.711292466195791e-16","10","4","7","0.3437499999999999","0.7539062500000002"
"group_7817","","hypothetical protein","50","14","42","186","54.347826086956516","93.0","15.816326530612244","1.3340403250697492e-18","6.624577446231361e-14","4.952793364681263e-16","14","10","5","0.17956542968750003","0.4239501953124999"
"ycgV","","putative adhesion and penetration protein","0","88","92","112","0.0","56.00000000000001","0.0","1.33735322322362e-18","6.641028635883852e-14","4.952793364681263e-16","2","0","2","0.5","0.5"
"group_14679","","hypothetical protein","1","94","91","106","1.0869565217391304","53.0","0.012391863455693243","1.3464640223769998e-18","6.686271042319705e-14","4.952793364681263e-16","3","1","3","0.25","1.0"
"group_49550","","hypothetical protein","1","94","91","106","1.0869565217391304","53.0","0.012391863455693243","1.3464640223769998e-18","6.686271042319705e-14","4.952793364681263e-16","3","1","3","0.25","1.0"
"sucB","","Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex","90","100","2","100","97.82608695652173","50.0","45.0","1.4279134488738302e-18","7.090732604417666e-14","5.21377397383652e-16","5","3","2","1.0","1.0"
"sdhC","","succinate dehydrogenase membrane protein","90","101","2","99","97.82608695652173","49.5","44.10891089108911","1.5998513681960692e-18","7.944541924188041e-14","5.798935711086161e-16","3","2","1","1.0","1.0"
"group_7577","aroC","chorismate synthase","3","103","89","97","3.260869565217391","48.5","0.03174430020726519","2.024470704945296e-18","1.005311662661735e-13","7.232458004760683e-16","6","3","4","0.6875000000000002","1.0"
"ycbU","","fimbrial protein","3","103","89","97","3.260869565217391","48.5","0.03174430020726519","2.024470704945296e-18","1.005311662661735e-13","7.232458004760683e-16","5","3","3","1.0","1.0"
"group_5843","","hypothetical protein","53","18","39","182","57.608695652173914","91.0","13.74074074074074","2.3924779413704802e-18","1.188056696125753e-13","8.486119258041092e-16","7","7","1","0.015625","0.125"
"group_2764","","hypothetical protein","56","22","36","178","60.86956521739131","89.0","12.585858585858587","2.7336643226977418e-18","1.3574830293652445e-13","9.627539215356343e-16","13","7","10","0.09228515625000003","0.9999999999999999"
"group_52328","sdhB","succinate dehydrogenase iron-sulfur protein","1","93","91","107","1.0869565217391304","53.5","0.012643270707786838","2.9065942155109112e-18","1.4433565555384084e-13","1.016448278548175e-15","2","1","1","1.0","1.0"
"group_8253","","hypothetical protein","0","87","92","113","0.0","56.49999999999999","0.0","3.229948296190145e-18","1.6039277249221022e-13","1.1216277796658058e-15","2","0","2","0.5","0.5"
"group_2442","","hypothetical protein","41","6","51","194","44.565217391304344","97.0","25.99346405228758","3.5677165618266995e-18","1.7716566902719024e-13","1.2303171460221545e-15","12","9","6","0.14599609375000003","1.0"
"yadC","","putative fimbrial-like adhesin protein","2","98","90","102","2.1739130434782608","51.0","0.02312925170068027","3.7862320815557034e-18","1.880167127058931e-13","1.2804369811812041e-15","3","2","2","1.0","1.0"
"group_27322","yjjN_1","putative L-galactonate oxidoreductase","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"yiaN_1","","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"yiaO_1","","2,3-diketo-L-gulonate:Na+ symporter - periplasmic binding protein","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"uxaA_2","","D-altronate dehydratase","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"group_22617","idnO","5-keto-D-gluconate 5-reductase","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"group_22619","","4-hydroxy-4-methyl-2-oxoglutarate aldolase","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"nanR_1","","NanR DNA-binding transcriptional dual regulator","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"group_27320","uxaA_2","D-altronate dehydratase","67","39","25","161","72.82608695652173","80.5","11.063589743589743","3.945121795495675e-18","1.9590685812072424e-13","1.2804369811812041e-15","5","5","2","0.0625","1.0"
"aroC","","chorismate synthase","89","98","3","102","96.73913043478261","51.0","30.877551020408163","4.3045874707450565e-18","2.1375720462225801e-13","1.3615108574666116e-15","5","4","3","0.375","1.0"
"group_12850","ushA_1","5'-nucleotidase / UDP-sugar hydrolase","3","102","89","98","3.260869565217391","49.0","0.03238598810310641","4.3045874707450565e-18","2.1375720462225801e-13","1.3615108574666116e-15","4","3","3","0.625","0.625"
"group_16791","ushA_2","5'-nucleotidase / UDP-sugar hydrolase","3","102","89","98","3.260869565217391","49.0","0.03238598810310641","4.3045874707450565e-18","2.1375720462225801e-13","1.3615108574666116e-15","4","3","3","0.625","0.625"
"group_14700","yadK","putative fimbrial-like adhesin protein","3","102","89","98","3.260869565217391","49.0","0.03238598810310641","4.3045874707450565e-18","2.1375720462225801e-13","1.3615108574666116e-15","4","3","2","0.625","1.0"
"group_27317","","hypothetical protein","66","38","26","162","71.73913043478261","81.0","10.821862348178138","4.3361121110700646e-18","2.1532265521151728e-13","1.3628016152627677e-15","5","4","1","0.375","0.375"
"mscK","","potassium dependent mechanosensitive channel MscK","15","140","77","60","16.304347826086957","30.0","0.08348794063079777","4.473926253755086e-18","2.2216622990897006e-13","1.3972718862199375e-15","7","2","7","0.015625","0.4531249999999996"
"lacZ","","beta-galactosidase monomer","90","103","2","97","97.82608695652173","48.5","42.37864077669903","4.983588408781903e-18","2.4747503320329173e-13","1.5467189575205733e-15","8","7","2","0.0703125","0.2890624999999999"
"flu_1","","CP4-44 prophage; antigen 43 (Ag43) phase-variable biofilm formation autotransporter","49","14","43","186","53.2608695652174","93.0","15.13953488372093","5.566363054769869e-18","2.764144565737621e-13","1.7168599787190193e-15","13","9","5","0.26684570312499983","0.5810546875"
"group_15415","mscK","potassium dependent mechanosensitive channel MscK","77","61","15","139","83.69565217391305","69.5","11.697267759562841","5.8909557856677974e-18","2.925330824046915e-13","1.8057597679301947e-15","7","7","2","0.015625","0.4531249999999996"
"group_5586","ygfI","putative DNA-binding transcriptional regulator LYSR-type","87","90","5","110","94.56521739130434","55.00000000000001","21.266666666666666","6.2326968721309334e-18","3.095032612762779e-13","1.898793013964895e-15","11","8","4","0.22656250000000003","0.548828125"
"group_2868","","hypothetical protein","48","13","44","187","52.17391304347826","93.5","15.692307692307692","6.297296075836281e-18","3.12711128533878e-13","1.906775173987061e-15","16","9","8","0.8036193847656252","1.0"
"chpB_2","","ChpB toxin of the ChpB-ChpS toxin-antitoxin system","47","12","45","188","51.08695652173913","94.0","16.362962962962964","6.84151475679694e-18","3.3973593979302246e-13","2.0590056957152877e-15","17","11","8","0.33230590820312506","0.9999999999999998"
"ybaM","","small protein involved in the cell envelope stress response","16","141","76","59","17.391304347826086","29.5","0.08809257185516985","6.933801221677042e-18","3.4431870106603855e-13","2.0742090425664974e-15","8","3","7","0.0703125","0.7265625000000002"
"group_7850","ldrD_1","LdrD peptide of the LdrD-RdlD toxin-antitoxin system","73","52","19","148","79.34782608695652","74.0","10.935222672064777","7.118209327901782e-18","3.534760388049467e-13","2.1166229868559684e-15","17","14","6","0.012725830078125003","0.33230590820312506"
"group_51866","sucA_2","subunit of E1(0) component of 2-oxoglutarate dehydrogenase","1","92","91","108","1.0869565217391304","54.0","0.012900143334925944","7.229152643393691e-18","3.589852619656439e-13","2.1241731477257035e-15","2","1","1","1.0","1.0"
"ygcG_1","","putative protein","1","92","91","108","1.0869565217391304","54.0","0.012900143334925944","7.229152643393691e-18","3.589852619656439e-13","2.1241731477257035e-15","6","1","6","0.03125","0.21875000000000003"
"yiaM_1","","2,3-diketo-L-gulonate:Na+ symporter - membrane subunit","65","37","27","163","70.65217391304348","81.5","10.605605605605605","8.617846071385359e-18","4.2794500021285416e-13","2.517323530663848e-15","7","7","2","0.015625","0.4531249999999996"
"group_18841","","hypothetical protein","68","42","24","158","73.91304347826086","79.0","10.658730158730158","9.297665972969161e-18","4.617034968857026e-13","2.6843226563122245e-15","10","8","3","0.10937500000000003","0.3437499999999999"
"group_52745","nagB","glucosamine-6-phosphate deaminase","68","42","24","158","73.91304347826086","79.0","10.658730158730158","9.297665972969161e-18","4.617034968857026e-13","2.6843226563122245e-15","10","8","3","0.10937500000000003","0.3437499999999999"
"sucA","","subunit of E1(0) component of 2-oxoglutarate dehydrogenase","90","104","2","96","97.82608695652173","48.0","41.53846153846154","1.0645230838095218e-17","5.286208729581323e-13","3.05561198241695e-15","4","2","2","1.0","1.0"
"ptsG_1","","glucose PTS permease - PtsG subunit","3","100","89","100","3.260869565217391","50.0","0.033707865168539325","1.3317750907079557e-17","6.613328745437567e-13","3.8007636468031995e-15","6","2","4","0.6875000000000002","0.6875000000000002"
"group_12100","cbtA_1","CP4-44 prophage; toxin of the CbtA-CbeA toxin-antitoxin system","50","16","42","184","54.347826086956516","92.0","13.69047619047619","1.6015316622026167e-17","7.952885928165754e-13","4.544506244666145e-15","12","8","5","0.3876953125000001","0.7744140625000003"
"bglH_1","","carbohydrate-specific outer membrane porin, cryptic","11","127","81","73","11.956521739130435","36.5","0.07805968698357149","1.9019010150369003e-17","9.444460060470239e-13","5.366170488903545e-15","11","5","6","0.9999999999999997","0.9999999999999997"
"group_15803","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_25908","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_16314","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_18312","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_18742","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_18743","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_21579","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_22922","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"group_25907","","hypothetical protein","0","84","92","116","0.0","57.99999999999999","0.0","2.0229183022758878e-17","1.0045407705441603e-12","5.429950111049515e-15","4","0","4","0.125","0.125"
"yhdH_1","","hypothetical protein","62","33","30","167","67.3913043478261","83.5","10.458585858585858","2.120003619465663e-17","1.052751397354259e-12","5.659953749216446e-15","16","12","8","0.076812744140625","1.0"
"yeeP_3","","CP4-44 prophage; predicted GTP-binding protein","56","24","36","176","60.86956521739131","88.0","11.407407407407407","2.1820250673474274e-17","1.0835500079433855e-12","5.794385069215965e-15","17","11","8","0.33230590820312506","0.9999999999999998"
"yidP","","putative DNA-binding transcriptional regulator","13","132","79","68","14.130434782608695","34.0","0.08477176831607211","2.3544166876747177e-17","1.1691562387655113e-12","6.218916163646336e-15","10","6","5","0.7539062500000002","1.0"
"intA","","CP4-57 prophage; integrase","66","40","26","160","71.73913043478261","80.0","10.153846153846153","2.3866336520271324e-17","1.1851545389236334e-12","6.270658936103881e-15","6","4","3","0.6875000000000002","1.0"
"tsx_1","","nucleoside channel; receptor of phage T6 and colicin K","4","104","88","96","4.3478260869565215","48.0","0.04195804195804196","2.4128263717118325e-17","1.1981613196646618e-12","6.306112208761378e-15","4","4","3","0.125","0.625"
"group_21324","mazE","MazE antitoxin of the MazF-MazE toxin-antitoxin system","47","13","45","187","51.08695652173913","93.5","15.023931623931624","2.56205036720111e-17","1.2722629713447272e-12","6.6263696424204545e-15","18","11","9","0.48068237304687483","1.0"
"group_12256","","hypothetical protein","47","13","45","187","51.08695652173913","93.5","15.023931623931624","2.56205036720111e-17","1.2722629713447272e-12","6.6263696424204545e-15","18","11","9","0.48068237304687483","1.0"
"group_5379","","hypothetical protein","46","12","46","188","50.0","94.0","15.666666666666666","2.780008418354369e-17","1.3804965803864126e-12","7.152832022727527e-15","18","13","8","0.09625244140624999","0.8145294189453123"
"group_8609","","hypothetical protein","76","61","16","139","82.6086956521739","69.5","10.823770491803279","2.8338778780667534e-17","1.4072470766903884e-12","7.234202918919796e-15","8","6","3","0.2890624999999999","0.7265625000000002"
"group_16605","","hypothetical protein","44","10","48","190","47.82608695652174","95.0","17.416666666666668","2.8615848055391504e-17","1.4210057827346313e-12","7.234202918919796e-15","16","8","8","1.0","1.0"
